"Item Label","URI","Citation URI","Project","Project URI","Context","Context [2]","Context [3]","Context [4]","Context [5]","Context [6]","Early BCE/CE","Late BCE/CE","Context [7]","Context [8]","Context [9]","Context URI","Latitude (WGS 84)","Longitude (WGS 84)","Item Category","icon","Thumbnail","Published Date","Updated Date"
"Black and White Photo 01182","http://opencontext.org/media/97eb2a79-205a-4995-9bbf-8a1a80fbac8a","https://n2t.net/ark:/28722/k2mw2q98h","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01182.jpg","2017-12-23T00:12:44Z","2025-04-02T10:47:38Z"
"Black and White Photo 02320","http://opencontext.org/media/13b055e6-71e9-4421-9c94-b3bd253432c2","https://n2t.net/ark:/28722/k2rb79z57","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","Removal 14","","","https://opencontext.org/subjects/37cbe2aa-1877-4eba-b3a5-45c43d13abc9","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02320.jpg","2017-12-23T00:21:15Z","2025-04-02T10:51:08Z"
"Black and White Photo 00754","http://opencontext.org/media/19a406bd-7f9a-4a51-9987-9b1e9f6f317f","https://n2t.net/ark:/28722/k2c53vx3s","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","","","","https://opencontext.org/subjects/39e6505d-5312-485b-bed4-44f9609e480d","29.975380310025677","31.137304256746678","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00754.jpg","2017-12-23T00:09:16Z","2025-04-02T10:46:08Z"
"Black and White Photo 02071","http://opencontext.org/media/0662aa3d-23e1-44a3-9e88-ff22d3dd97ee","https://n2t.net/ark:/28722/k23t9v33c","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Amenhotep II Temple","","","","","","","https://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","29.975570022962426","31.138119272840626","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02071.jpg","2017-12-23T00:20:37Z","2025-04-02T10:50:54Z"
"Black and White Photo 01417","http://opencontext.org/media/96dcb119-43b4-4007-89bf-4fce3d381a08","https://n2t.net/ark:/28722/k2zc86q8w","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Southwest","","","","","","https://opencontext.org/subjects/77687f43-465b-474e-baa5-2b659183f630","29.97519942545788","31.137315191486188","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01417.jpg","2017-12-23T00:14:22Z","2025-04-02T10:48:18Z"
"Black and White Photo 02186","http://opencontext.org/media/77de49d4-86dc-4a69-b2c1-00399525f3a8","https://n2t.net/ark:/28722/k2c82kb1j","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","Removal 8","","","https://opencontext.org/subjects/d6f7f2db-8e0a-4855-bf3c-cd18e09038b6","29.975383029433967","31.13792855839629","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02186.jpg","2017-12-23T00:20:55Z","2025-04-02T10:51:03Z"
"Black and White Photo 02187","http://opencontext.org/media/8486b6e1-befc-4b12-b327-765eba8fdf60","https://n2t.net/ark:/28722/k27h1vh69","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","Removal 6","","","https://opencontext.org/subjects/cf2efa4d-3fd7-49be-80e1-cced2c1fad6a","29.975383029433967","31.13792855839629","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02187.jpg","2017-12-23T00:20:56Z","2025-04-02T10:51:03Z"
"Black and White Photo 02318","http://opencontext.org/media/53e50615-da26-4cd0-99d2-b5a2228acba7","https://n2t.net/ark:/28722/k20s0212s","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","Removal 14","","","https://opencontext.org/subjects/37cbe2aa-1877-4eba-b3a5-45c43d13abc9","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02318.jpg","2017-12-23T00:21:13Z","2025-04-02T10:51:08Z"
"Black and White Photo 01218","http://opencontext.org/media/4e95e8b8-d5f3-4c98-8cd6-f545bbd4559c","https://n2t.net/ark:/28722/k2000dw64","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01218.jpg","2017-12-23T00:13:12Z","2025-04-02T10:47:50Z"
"Black and White Photo 01175","http://opencontext.org/media/4fe5e8e6-d2fc-45d8-91b7-e0040e3c7c66","https://n2t.net/ark:/28722/k2j391d4r","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01175.jpg","2017-12-23T00:12:39Z","2025-04-02T10:47:37Z"
"Black and White Photo 01167","http://opencontext.org/media/12c21100-4ef1-481f-ab0a-cd50f310f665","https://n2t.net/ark:/28722/k2k07bx18","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01167.jpg","2017-12-23T00:12:32Z","2025-04-02T10:47:34Z"
"Black and White Photo 01796","http://opencontext.org/media/c1f67dfd-bdd1-4201-9122-7df18b99b214","https://n2t.net/ark:/28722/k2xk8km3f","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST Court","","","","","","https://opencontext.org/subjects/a6a9cb4f-04ec-44b2-9d77-24619c6ce57f","29.97520814732002","31.13829093244941","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01796.jpg","2017-12-23T00:17:52Z","2025-04-02T10:49:52Z"
"Black and White Photo 01164","http://opencontext.org/media/774b236f-d0b3-4df4-9b78-21dc8e1b259a","https://n2t.net/ark:/28722/k2z89hb1n","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01164.jpg","2017-12-23T00:12:30Z","2025-04-02T10:47:34Z"
"Black and White Photo 02180","http://opencontext.org/media/762b97c8-6d36-47bf-8796-0d28f80c3145","https://n2t.net/ark:/28722/k24q85m3q","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","Removal 8","","","https://opencontext.org/subjects/d6f7f2db-8e0a-4855-bf3c-cd18e09038b6","29.975383029433967","31.13792855839629","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02180.jpg","2017-12-23T00:20:51Z","2025-04-02T10:51:01Z"
"Black and White Photo 01015","http://opencontext.org/media/fe97220c-ffc2-4e7d-bc13-dec0d8ae8f5b","https://n2t.net/ark:/28722/k2862s731","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.975190517527544","31.13832000374021","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01015.jpg","2017-12-23T00:11:34Z","2025-04-02T10:47:05Z"
"Black and White Photo 01678","http://opencontext.org/media/523e4c60-eae7-4d99-ad11-3b9d3a060041","https://n2t.net/ark:/28722/k2sf3279p","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Amenhotep II Temple","","","","","","","https://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","29.975570022962426","31.138119272840626","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01678.jpg","2017-12-23T00:16:52Z","2025-04-02T10:49:22Z"
"Black and White Photo 01657","http://opencontext.org/media/01612821-4cad-4fc0-8574-fd1330a92cc7","https://n2t.net/ark:/28722/k2cc18q0x","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","East Chapel","Removal 17","Feature FEa3","https://opencontext.org/subjects/69ba128d-f768-4dec-b85a-9836d524a603","29.975266248301207","31.13786131886295","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01657.jpg","2017-12-23T00:16:38Z","2025-04-02T10:49:18Z"
"Black and White Photo 01563","http://opencontext.org/media/486633b1-ebb3-4b3f-997f-515adbe02a5f","https://n2t.net/ark:/28722/k2vt1xk8p","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Corridor","","","","","","https://opencontext.org/subjects/95497dfb-dc8d-45e2-8b96-2c68cb65c81b","29.975445362586633","31.138338145148477","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01563.jpg","2017-12-23T00:15:47Z","2025-04-02T10:48:59Z"
"Black and White Photo 01176","http://opencontext.org/media/f1cd9426-dd2a-4e2e-9da3-3dd5a0dd62f7","https://n2t.net/ark:/28722/k2db89m13","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01176.jpg","2017-12-23T00:12:39Z","2025-04-02T10:47:37Z"
"Black and White Photo 01626","http://opencontext.org/media/dac33c83-e290-4ce6-b740-c88124133056","https://n2t.net/ark:/28722/k2086j243","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Top","","","Sphinx Rump Ledge","","","https://opencontext.org/subjects/fa01c588-b111-45e2-a781-2d830cdbcb95","29.97526895569596","31.137322187639956","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01626.jpg","2017-12-23T00:16:19Z","2025-04-02T10:49:12Z"
"Black and White Photo 02069","http://opencontext.org/media/eb6e3fee-8c1e-4e65-8749-7633407264cd","https://n2t.net/ark:/28722/k2cc18q1d","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Amenhotep II Temple","","","","","","","https://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","29.975570022962426","31.138119272840626","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02069.jpg","2017-12-23T00:20:36Z","2025-04-02T10:50:54Z"
"Black and White Photo 01206","http://opencontext.org/media/660dbdbc-aafb-4af4-8d93-216ed8df8471","https://n2t.net/ark:/28722/k2hx1mm6c","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01206.jpg","2017-12-23T00:13:02Z","2025-04-02T10:47:46Z"
"Black and White Photo 01178","http://opencontext.org/media/a65362ec-a970-4274-9ca9-5147c9edf68d","https://n2t.net/ark:/28722/k24t6w01n","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01178.jpg","2017-12-23T00:12:41Z","2025-04-02T10:47:37Z"
"Black and White Photo 02160","http://opencontext.org/media/ec880a68-8657-4999-b3a1-59ff61ff17ba","https://n2t.net/ark:/28722/k2qn6d76z","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","Removal 9","","","https://opencontext.org/subjects/c4f99004-0688-4004-b074-132d138721d1","29.975383029433967","31.13792855839629","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02160.jpg","2017-12-23T00:20:39Z","2025-04-02T10:50:55Z"
"Black and White Photo 01192","http://opencontext.org/media/1c8eda2a-cf87-46b0-8845-549378cc1a91","https://n2t.net/ark:/28722/k2bc47s9k","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01192.jpg","2017-12-23T00:12:52Z","2025-04-02T10:47:41Z"
"Black and White Photo 01240","http://opencontext.org/media/9826050b-e151-4aa5-beab-5b7462590788","https://n2t.net/ark:/28722/k2ng4xn7x","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","Sphinx Rump Passage","Feature FNWc1","","https://opencontext.org/subjects/3f7677a4-48f4-4630-b40c-df5b54d6a497","29.975297207627776","31.137296158609416","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01240.jpg","2017-12-23T00:13:25Z","2025-04-02T10:47:55Z"
"Black and White Photo 02170","http://opencontext.org/media/49082d67-be4f-4a1a-a3a6-7dc02b1d4010","https://n2t.net/ark:/28722/k2f47xq7n","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","Removal 8","","","https://opencontext.org/subjects/d6f7f2db-8e0a-4855-bf3c-cd18e09038b6","29.975383029433967","31.13792855839629","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02170.jpg","2017-12-23T00:20:45Z","2025-04-02T10:50:57Z"
"Black and White Photo 01679","http://opencontext.org/media/89d8feef-a27f-42bc-9b33-f91aa319b1b5","https://n2t.net/ark:/28722/k2np2bf1m","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Amenhotep II Temple","","","","","","","https://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","29.975570022962426","31.138119272840626","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01679.jpg","2017-12-23T00:16:52Z","2025-04-02T10:49:23Z"
